60.0|0.004|5919.325
45.2|0.010|5849.607
59.4|0.005|5851.769
59.8|0.005|5860.666
60.7|0.006|5861.911
59.9|0.005|5863.700
57.9|0.005|5851.281
52.9|0.013|5823.302
59.6|0.006|5823.514
62.3|0.022|5843.566
53.9|0.007|5844.974
59.9|0.004|5845.978
60.2|0.003|5846.013
60.3|0.003|5848.141
60.2|0.003|5848.176
60.5|0.003|5848.938
60.1|0.003|5848.973
60.2|0.003|5850.094
60.1|0.003|5850.129
60.1|0.003|5851.133
60.3|0.004|5851.168
60.1|0.004|5841.905
60.0|0.003|5843.038
60.0|0.003|5844.526
60.1|0.007|5844.562
60.0|0.007|5845.925
59.8|0.003|5845.960
60.3|0.003|5847.448
59.9|0.003|5847.483
60.1|0.003|5849.089
60.0|0.004|5849.124
59.8|0.003|5850.128
60.2|0.003|5850.163
60.2|0.004|5853.175
59.9|0.003|5853.753
60.1|0.004|5854.999
59.9|0.003|5855.034
60.7|0.009|5856.640
54.9|0.008|5857.451
56.0|0.005|5857.486
47.7|0.016|5861.212
54.8|0.009|5864.979
55.5|0.017|5865.983
59.8|0.017|5866.019
60.2|0.016|5862.010
60.2|0.017|5848.838
59.9|0.004|5846.466
56.4|0.004|5846.501
46.3|0.011|5660.711
46.4|0.012|5662.505
57.9|0.006|5665.244
57.4|0.008|5665.865
58.6|0.029|5668.405
54.2|0.019|6287.836
51.3|0.009|6287.917
55.2|0.009|5970.909
59.2|0.008|6037.004
60.0|0.004|6045.185
60.3|0.005|5996.063
58.2|0.017|6059.059
49.9|0.008|5955.560
59.8|0.004|5956.788
59.9|0.004|5956.823
60.3|0.004|5957.370
60.0|0.003|5957.405
60.1|0.003|5959.315
60.5|0.006|5996.172
44.7|0.022|6009.323
57.8|0.004|6006.239
59.7|0.004|5950.695
60.1|0.003|5951.105
59.8|0.003|5951.277
60.0|0.003|5953.090
60.1|0.004|5953.367
59.7|0.003|5954.617
60.0|0.003|5954.789
59.9|0.003|5956.360
59.9|0.003|5955.884
60.0|0.005|5956.313
44.2|0.014|6009.711
59.4|0.015|6010.617
60.2|0.016|6011.992
49.6|0.011|6012.402
59.4|0.004|6012.574
31.8|0.022|5969.121
58.1|0.004|5969.300
60.2|0.004|5973.130
59.9|0.004|5973.165
60.1|0.004|5974.353
60.2|0.004|5974.388
60.2|0.004|5974.935
60.1|0.003|5974.970
59.7|0.003|5978.450
60.0|0.003|5978.485
60.0|0.004|5979.032
60.2|0.004|5979.086
60.2|0.004|5982.106
60.1|0.004|5982.160
60.0|0.004|5982.726
57.2|0.006|6020.650
60.1|0.004|5980.739
48.8|0.009|6033.348
59.6|0.004|6033.913
60.2|0.005|6033.948
59.9|0.005|6036.449
60.2|0.004|6036.484
60.2|0.004|6039.540
60.3|0.004|6039.575
60.1|0.004|6040.724
60.2|0.004|6040.759
60.3|0.004|6041.306
44.2|0.015|6007.127
55.8|0.007|6008.374
60.0|0.004|6008.409
60.1|0.004|6008.956
60.2|0.004|6008.991
59.8|0.004|6013.912
59.9|0.004|6014.322
59.9|0.005|6014.494
46.8|0.011|6004.994
59.3|0.005|6005.331
60.2|0.004|6005.741
60.0|0.005|6002.201
58.8|0.016|5977.061
58.8|0.006|5974.624
60.0|0.004|5976.711
59.8|0.005|5978.727
60.1|0.005|5979.633
60.1|0.004|5981.204
54.0|0.007|5981.614
59.7|0.003|5981.786
59.7|0.004|5983.834
44.0|0.010|5984.006
59.0|0.004|5984.435
60.0|0.004|5984.606
60.1|0.004|5988.130
60.2|0.004|5988.302
59.8|0.004|5988.730
60.2|0.004|5988.902
60.3|0.004|5991.030
59.9|0.004|5991.202
59.9|0.013|6036.951
55.6|0.015|6039.760
59.9|0.014|6040.790
60.4|0.015|6040.962
60.0|0.029|6042.093
49.6|0.010|6042.305
59.6|0.005|6045.329
60.0|0.004|6045.501
59.9|0.004|6045.911
60.2|0.004|6046.083
60.1|0.004|6048.525
60.2|0.004|6048.561
56.3|0.006|6054.118
56.9|0.005|6054.172
59.6|0.004|6057.888
59.9|0.004|6057.923
60.1|0.005|6028.792
60.3|0.005|6085.486
50.2|0.015|6061.572
59.7|0.014|6061.626
60.2|0.014|6062.173
60.0|0.014|6063.079
60.0|0.014|6064.650
60.3|0.014|6065.726
60.1|0.014|6067.741
60.0|0.014|6068.647
60.0|0.014|6068.925
60.1|0.014|6069.335
59.0|0.007|6069.547
50.5|0.011|6038.165
57.1|0.014|6038.502
60.2|0.015|6038.912
60.2|0.016|6039.084
42.4|0.035|6041.666
57.5|0.006|6017.047
59.8|0.004|6018.035
60.1|0.004|6018.207
59.7|0.005|6107.423
58.8|0.005|6067.411
58.2|0.004|6067.840
59.9|0.005|6068.012
60.0|0.004|6069.082
59.9|0.004|6069.254
60.1|0.004|6072.173
60.1|0.011|6059.429
56.0|0.005|6074.491
60.0|0.004|6074.663
60.1|0.004|6075.073
60.3|0.004|6075.245
60.1|0.005|6076.257
60.2|0.004|6076.429
60.2|0.004|6076.839
60.2|0.004|6077.011
60.0|0.004|6079.895
60.1|0.004|6080.066
37.9|0.016|5976.116
58.7|0.004|5976.328
59.8|0.004|5978.692
60.0|0.004|5978.864
60.1|0.004|6006.151
57.9|0.007|6065.465
51.1|0.016|6024.305
59.5|0.014|6025.557
57.3|0.015|6027.436
59.9|0.014|6028.518
59.9|0.014|6028.658
44.6|0.016|6029.205
59.3|0.004|6029.240
60.0|0.004|6031.319
60.1|0.022|5984.037
52.2|0.007|5976.390
57.2|0.015|6033.828
58.7|0.005|6038.523
60.1|0.004|6038.559
60.2|0.004|6039.105
60.0|0.004|6039.141
45.0|0.012|6044.212
54.0|0.007|6044.266
59.9|0.004|6044.834
59.9|0.012|6078.721
59.8|0.013|6079.908
60.0|0.013|6081.237
59.8|0.013|6084.221
60.1|0.013|6084.256
60.1|0.013|6085.404
60.2|0.013|6085.439
59.9|0.013|6085.986
60.0|0.012|6026.492
60.1|0.012|6027.721
60.0|0.013|6027.774
60.1|0.013|6028.321
60.0|0.013|6028.375
59.8|0.013|6033.296
60.4|0.012|6028.217
57.9|0.018|6071.054
59.0|0.013|6071.107
56.4|0.007|6069.493
60.0|0.005|6069.528
60.2|0.005|6066.651
60.2|0.004|6066.687
60.2|0.004|6005.059
60.2|0.005|6005.094
48.8|0.017|6055.386
59.5|0.013|6055.558
60.1|0.013|6057.863
60.0|0.013|6058.035
60.0|0.013|6058.445
60.2|0.013|6058.617
60.0|0.013|6060.667
54.4|0.010|6052.038
56.5|0.006|6052.467
60.0|0.004|6052.639
60.2|0.004|6056.218
58.8|0.006|6036.962
55.9|0.007|6033.488
57.1|0.005|6034.610
60.2|0.005|6036.064
60.0|0.006|6036.611
60.0|0.005|6036.646
60.1|0.004|6037.689
51.6|0.022|6078.993
58.0|0.005|6013.950
35.0|0.018|6092.024
49.2|0.009|6093.271
59.2|0.007|6065.015
60.2|0.004|6065.583
57.5|0.006|6065.618
60.0|0.010|6084.237
59.3|0.013|6092.832
60.0|0.013|6095.992
60.1|0.014|6096.765
59.2|0.014|6100.348
60.0|0.013|6100.383
60.3|0.028|5997.354
57.5|0.007|5997.390
59.7|0.005|5998.618
60.4|0.013|5998.653
60.1|0.014|5999.200
60.5|0.014|5999.235
60.3|0.014|5998.361
60.3|0.013|5998.396
59.7|0.014|6001.508
60.0|0.014|6001.543
60.4|0.015|6002.691
60.6|0.014|6002.727
60.3|0.014|6003.273
60.3|0.014|6003.309
60.2|0.013|6005.515
60.3|0.014|6005.550
60.3|0.014|6006.097
60.0|0.014|6007.616
60.0|0.014|6010.250
60.4|0.013|6010.660
60.7|0.014|6010.832
60.1|0.013|6011.738
57.1|0.014|6012.016
56.5|0.013|6012.426
60.1|0.013|6012.598
59.8|0.013|6013.746
60.2|0.014|6013.781
60.1|0.014|6016.200
59.7|0.013|6016.235
60.3|0.013|6017.384
60.6|0.013|6018.517
60.0|0.014|6026.748
60.3|0.013|6026.783
60.2|0.013|6034.674
60.5|0.013|6034.709
35.2|0.043|6397.816
54.0|0.009|6397.870
59.7|0.007|6416.318
60.1|0.013|6060.921
60.3|0.012|6071.121
60.1|0.012|6071.297
60.3|0.012|6100.429
59.9|0.012|6109.220
56.7|0.013|6110.407
59.8|0.012|6110.442
60.2|0.011|6110.989
48.8|0.016|6066.399
52.4|0.008|6068.123
59.8|0.005|6068.158
36.5|0.015|6048.389
58.8|0.008|6095.198
31.9|0.026|6024.168
57.4|0.005|6024.222
59.9|0.004|6026.084
60.2|0.004|6026.119
60.0|0.004|6027.326
43.9|0.017|6084.201
59.5|0.011|6084.748
60.1|0.011|6084.783
60.1|0.011|6088.440
60.3|0.011|6088.476
60.1|0.011|6103.897
41.3|0.014|6039.908
58.8|0.004|6041.155
59.9|0.017|6084.761
55.3|0.005|6123.090
50.8|0.007|6087.189
59.7|0.004|6087.508
40.2|0.014|6127.011
58.7|0.004|6121.658
60.0|0.004|6113.691
50.2|0.021|6088.480
58.6|0.011|6088.891
59.9|0.011|6089.063
59.9|0.011|6091.185
60.3|0.012|6091.356
60.1|0.012|6091.767
48.3|0.016|6099.094
59.6|0.010|6102.691
59.7|0.011|6102.863
45.9|0.006|6063.595
59.0|0.005|6063.788
60.3|0.005|6096.514
57.7|0.005|6108.776
54.9|0.004|6070.716
55.6|0.010|6091.942
59.8|0.014|6093.191
58.6|0.006|6093.385
59.5|0.004|6097.734
60.0|0.004|6097.770
59.7|0.005|6098.918
60.1|0.004|6098.953
43.1|0.012|6063.471
59.3|0.004|6063.524
59.9|0.004|6064.731
60.0|0.004|6064.767
59.9|0.005|6065.313
60.0|0.003|6065.349
60.2|0.004|6069.006
58.5|0.005|6100.668
57.2|0.005|6102.509
45.1|0.012|6059.133
59.2|0.004|6060.005
60.1|0.004|6061.373
60.1|0.005|6061.545
60.3|0.004|6062.451
38.0|0.019|6113.646
58.7|0.010|6114.722
60.1|0.010|6116.737
39.4|0.015|6117.644
58.8|0.010|6117.921
60.2|0.010|6118.331
45.8|0.018|6124.472
48.6|0.014|6126.669
59.4|0.010|6126.841
60.2|0.010|6118.949
60.2|0.010|6043.495
57.5|0.008|6097.364
55.1|0.007|6035.868
52.7|0.011|6036.297
60.5|0.011|6036.469
60.0|0.013|6074.149
53.1|0.012|6086.820
59.6|0.010|6085.367
60.1|0.010|6081.682
60.1|0.010|6080.383
56.1|0.014|6062.794
42.8|0.014|6025.311
58.9|0.005|6025.504
60.1|0.005|6026.574
60.2|0.005|6026.746
54.1|0.004|6075.369
45.2|0.006|6034.782
43.6|0.005|6083.875
59.0|0.005|6084.047
50.5|0.008|6055.001
50.1|0.012|6031.703
53.6|0.006|6082.494
52.2|0.007|6042.781
54.5|0.007|6092.409
59.7|0.005|6092.581
46.2|0.010|6058.835
57.1|0.004|6031.272
50.6|0.012|6084.116
59.7|0.011|6084.682
59.9|0.011|6085.377
51.0|0.008|6052.051
59.7|0.005|6055.242
60.0|0.005|6056.324
60.2|0.004|6056.484
60.0|0.004|6057.031
48.4|0.012|6066.641
56.5|0.011|6069.979
59.8|0.010|6070.158
48.5|0.012|6086.109
36.5|0.020|6060.612
58.6|0.004|6064.368
59.8|0.004|6064.403
54.0|0.008|6113.250
50.5|0.007|6105.668
59.6|0.005|6104.668
60.2|0.005|6104.703
60.1|0.005|6105.250
60.2|0.004|6105.285
51.2|0.021|6099.384
53.1|0.006|6032.421
59.8|0.004|6036.022
46.0|0.013|6111.341
49.8|0.021|6086.440
58.0|0.005|6086.476
57.6|0.005|6087.022
60.1|0.008|6103.575
59.9|0.009|6042.767
52.9|0.008|6043.834
59.4|0.004|6044.381
48.1|0.012|6037.988
51.8|0.012|6041.670
59.6|0.010|6041.705
60.2|0.010|6042.252
54.7|0.006|6115.707
39.8|0.017|6090.959
58.9|0.005|6091.013
60.1|0.004|6091.560
60.1|0.004|6092.889
47.5|0.013|6094.037
59.2|0.009|6094.072
60.2|0.009|6097.269
45.6|0.014|6097.304
59.5|0.009|6098.452
59.9|0.009|6098.487
60.2|0.009|6099.034
42.0|0.017|6067.319
59.2|0.011|6069.675
60.2|0.010|6069.710
60.3|0.010|6071.551
59.5|0.014|6048.608
47.8|0.014|6103.966
59.5|0.009|6104.395
54.2|0.005|6062.719
59.7|0.010|6078.411
55.1|0.010|6078.908
57.0|0.007|6079.318
59.8|0.004|6094.244
52.3|0.012|6044.789
59.8|0.009|6045.126
60.1|0.009|6046.201
60.1|0.009|6045.343
60.2|0.009|6046.249
60.0|0.009|6046.526
60.0|0.009|6046.937
60.0|0.009|6047.108
59.9|0.010|6048.015
60.1|0.009|6048.292
60.1|0.008|6048.721
51.0|0.013|6049.520
59.5|0.010|6053.484
59.7|0.010|6107.448
57.9|0.009|5498.420
56.1|0.010|5497.826
56.9|0.007|5500.032
59.7|0.005|5500.204
40.8|0.017|5484.877
59.2|0.011|5485.089
42.6|0.013|5488.802
59.2|0.005|5489.014
60.1|0.005|5532.179
59.9|0.004|5532.372
60.2|0.004|5490.236
60.3|0.008|5506.419
60.0|0.008|5512.501
60.1|0.010|5514.060
60.4|0.011|5516.109
60.8|0.011|5516.281
60.0|0.013|5516.691
51.8|0.013|5477.816
58.1|0.011|5431.892
58.7|0.011|5432.063
60.8|0.013|5439.798
60.6|0.013|5447.853
56.5|0.013|5449.161
40.0|0.020|5970.855
48.0|0.018|6004.080
59.1|0.009|5942.113
58.8|0.010|5606.000
59.8|0.008|5694.346
60.0|0.009|5698.334
59.9|0.009|5669.775
60.1|0.009|5676.621
60.3|0.009|5677.703
60.1|0.009|5677.863
60.3|0.009|5678.566
60.0|0.008|5678.602
60.2|0.008|5679.785
51.3|0.024|5628.479
50.6|0.012|5631.642
59.7|0.008|5631.677
60.1|0.009|5632.884
60.1|0.008|5632.919
60.2|0.008|5633.466
60.2|0.008|5633.501
59.8|0.008|5634.649
59.8|0.008|5634.685
59.8|0.008|5635.231
59.9|0.008|5635.267
58.6|0.006|5638.158
60.0|0.008|5672.258
60.9|0.018|5622.308
55.6|0.006|5623.123
59.7|0.005|5624.370
59.8|0.004|5624.405
60.1|0.011|5669.173
52.7|0.010|5670.098
59.8|0.007|5667.872
60.2|0.008|5665.760
59.8|0.007|5662.261
59.9|0.007|5660.639
52.6|0.010|5641.959
52.5|0.011|5685.611
59.8|0.009|5685.783
60.1|0.008|5687.728
60.2|0.008|5688.005
60.2|0.008|5685.334
60.2|0.009|5685.506
60.2|0.008|5683.431
59.9|0.008|5680.038
50.9|0.012|5652.691
59.9|0.008|5633.114
59.9|0.008|5634.203
60.2|0.008|5636.163
41.9|0.027|5686.768
57.9|0.008|5686.958
60.0|0.007|5687.970
60.1|0.007|5688.142
58.7|0.006|5685.537
60.2|0.004|5685.709
60.1|0.005|5683.793
60.1|0.005|5683.965
59.9|0.005|5679.264
60.3|0.005|5679.436
54.8|0.019|5669.724
51.7|0.008|5690.535
59.7|0.005|5691.362
60.0|0.005|5691.397
60.2|0.005|5690.850
60.2|0.004|5690.885
60.0|0.005|5691.432
60.2|0.005|5691.467
60.0|0.005|5690.038
54.3|0.008|5669.168
57.1|0.008|5669.715
60.1|0.007|5669.769
59.7|0.008|5670.917
60.2|0.007|5673.379
50.6|0.008|5656.478
50.1|0.009|5657.441
54.1|0.009|5705.052
58.5|0.006|5694.906
60.1|0.005|5699.232
60.0|0.004|5701.286
60.0|0.004|5701.583
43.9|0.013|5720.369
59.2|0.008|5720.541
59.7|0.007|5715.285
60.2|0.006|5657.152
60.0|0.008|5658.206
60.3|0.007|5658.396
60.0|0.007|5659.408
60.3|0.007|5659.599
60.1|0.007|5660.009
60.2|0.007|5660.199
60.2|0.007|5661.211
60.2|0.007|5661.401
59.8|0.008|5663.684
59.9|0.006|5663.874
60.0|0.009|5682.767
53.3|0.010|5684.086
59.7|0.008|5684.496
59.7|0.007|5684.668
60.0|0.007|5686.676
60.2|0.007|5686.848
39.9|0.016|5666.691
59.1|0.007|5666.903
60.1|0.008|5670.482
60.2|0.008|5670.654
60.0|0.007|5671.064
59.9|0.007|5671.236
60.0|0.007|5672.248
60.0|0.007|5674.641
59.9|0.006|5675.051
60.0|0.006|5675.223
60.1|0.006|5676.253
60.0|0.007|5676.425
59.9|0.006|5678.726
47.2|0.024|5649.820
57.8|0.006|5650.476
60.1|0.005|5651.044
60.1|0.005|5651.079
43.3|0.012|5700.525
57.6|0.010|5685.102
57.2|0.007|5678.865
59.7|0.006|5678.919
60.1|0.006|5667.945
59.8|0.006|5667.980
60.5|0.006|5668.549
55.5|0.011|5667.441
53.9|0.008|5668.590
59.9|0.006|5668.625
60.3|0.006|5669.172
60.2|0.006|5669.207
60.2|0.007|5668.629
48.7|0.011|5684.128
59.5|0.007|5687.224
60.1|0.006|5687.259
46.3|0.006|5656.406
52.6|0.009|5683.970
53.6|0.008|5684.717
59.6|0.006|5684.752
60.1|0.007|5685.959
60.2|0.007|5685.994
60.3|0.007|5686.541
55.1|0.021|5666.943
58.2|0.005|5670.467
59.8|0.004|5671.976
60.1|0.005|5672.386
49.3|0.025|5668.562
58.1|0.007|5668.740
57.2|0.010|5704.033
51.6|0.010|5726.460
59.9|0.006|5727.707
57.5|0.008|5711.063
60.0|0.006|5714.141
59.7|0.006|5714.176
60.3|0.006|5733.317
60.0|0.006|5740.684
60.9|0.008|5738.961
60.4|0.010|5738.996
60.3|0.010|5738.552
60.0|0.010|5738.587
51.3|0.012|5664.483
59.7|0.010|5664.519
45.0|0.013|5692.544
59.3|0.011|5692.579
60.2|0.010|5693.126
59.8|0.018|5699.903
58.9|0.007|5701.403
53.7|0.051|6062.179
58.6|0.007|6062.232
59.8|0.006|6080.858
59.8|0.010|5767.445
60.0|0.006|5764.762
60.2|0.006|5767.073
59.8|0.007|5795.256
59.8|0.006|5802.021
60.1|0.006|5803.209
60.1|0.006|5803.244
60.2|0.006|5803.791
60.3|0.006|5803.826
58.9|0.007|5715.373
60.1|0.005|5715.408
60.3|0.011|5757.162
60.1|0.007|5757.216
60.2|0.016|5758.444
58.8|0.006|5758.479
60.1|0.007|5759.026
60.0|0.006|5759.062
60.1|0.006|5760.210
60.2|0.006|5760.245
50.5|0.021|5750.644
51.8|0.009|5791.429
59.8|0.005|5797.260
60.0|0.005|5797.670
60.0|0.006|5797.842
60.2|0.006|5798.252
59.8|0.005|5799.025
57.8|0.013|5804.675
55.5|0.007|5804.887
59.8|0.006|5811.329
60.1|0.006|5770.546
58.0|0.018|5762.498
58.9|0.006|5762.710
60.0|0.006|5765.117
60.1|0.006|5765.289
60.7|0.007|5765.699
60.3|0.006|5765.871
59.9|0.006|5767.921
60.3|0.005|5768.093
60.1|0.006|5768.503
60.1|0.006|5768.675
50.6|0.010|5758.254
45.8|0.012|5758.308
59.5|0.006|5758.854
60.2|0.005|5758.890
52.6|0.009|5769.384
56.3|0.006|5769.438
59.9|0.005|5771.017
60.2|0.007|5721.270
59.9|0.012|5737.746
48.8|0.009|5737.800
59.5|0.006|5740.781
59.9|0.005|5740.816
59.9|0.006|5742.023
60.1|0.005|5742.059
60.1|0.006|5742.605
59.8|0.006|5742.641
60.1|0.006|5745.126
60.9|0.008|5745.161
58.7|0.011|5782.151
54.2|0.008|5724.522
59.8|0.006|5726.170
60.0|0.005|5726.205
60.1|0.006|5726.752
60.0|0.006|5726.787
42.9|0.015|5795.402
59.4|0.006|5795.438
44.6|0.011|5795.984
59.4|0.006|5791.930
60.2|0.005|5787.701
52.9|0.010|5749.732
46.2|0.014|5759.633
56.5|0.007|5760.597
59.8|0.005|5760.915
59.9|0.007|5761.325
60.1|0.005|5761.497
60.2|0.006|5763.512
59.9|0.006|5763.789
60.3|0.006|5764.199
60.1|0.006|5764.371
60.3|0.006|5767.279
60.2|0.006|5769.328
60.1|0.006|5769.757
60.3|0.006|5769.929
60.0|0.006|5771.861
59.8|0.005|5772.033
60.3|0.006|5772.462
60.2|0.006|5772.634
59.7|0.006|5773.664
60.2|0.006|5773.836
60.3|0.005|5776.137
60.3|0.006|5776.441
60.1|0.005|5778.569
60.0|0.005|5778.741
60.1|0.007|5741.251
44.9|0.012|5726.215
59.6|0.006|5729.319
60.2|0.005|5729.513
60.5|0.006|5729.923
60.2|0.005|5730.095
59.8|0.005|5733.671
60.0|0.005|5733.843
35.3|0.032|5774.336
57.3|0.006|5733.778
60.1|0.006|5736.748
54.3|0.005|5777.492
59.6|0.015|5759.303
58.1|0.006|5794.744
58.5|0.006|5802.814
42.7|0.012|5722.825
57.1|0.008|5735.018
44.7|0.012|5746.522
59.3|0.005|5747.218
60.5|0.006|5747.765
60.2|0.005|5747.800
60.1|0.005|5749.953
60.3|0.005|5751.388
59.6|0.005|5751.935
42.0|0.017|5721.965
59.4|0.006|5723.752
60.4|0.005|5725.682
60.3|0.005|5726.229
60.0|0.005|5726.264
60.2|0.005|5727.307
60.4|0.004|5727.447
60.2|0.006|5727.994
60.3|0.005|5728.029
60.4|0.005|5730.484
60.0|0.005|5730.538
60.3|0.005|5733.418
60.0|0.006|5733.472
59.5|0.005|5734.620
60.4|0.005|5734.655
59.9|0.005|5735.221
57.5|0.011|5714.753
54.9|0.007|5751.288
60.1|0.004|5751.479
60.1|0.005|5714.829
55.1|0.007|5715.022
43.9|0.011|5756.383
55.2|0.008|5718.537
57.9|0.017|5760.026
55.9|0.007|5708.580
32.7|0.021|5752.413
58.6|0.005|5752.604
60.3|0.006|5754.046
60.1|0.005|5754.218
59.6|0.006|5755.229
60.2|0.006|5755.401
60.3|0.005|5758.320
53.8|0.008|5739.847
60.1|0.005|5742.272
60.2|0.006|5742.819
60.1|0.005|5742.854
60.3|0.005|5745.006
60.3|0.004|5745.146
60.0|0.006|5745.693
58.7|0.010|5788.238
55.5|0.017|5751.992
59.8|0.017|5752.046
48.2|0.009|5784.286
59.5|0.005|5784.321
59.9|0.005|5782.476
56.8|0.006|5755.951
59.7|0.005|5756.498
53.0|0.021|5779.659
58.3|0.006|5780.906
60.0|0.005|5780.941
60.3|0.005|5783.997
57.7|0.009|5753.294
56.7|0.006|5754.541
60.3|0.005|5754.576
60.2|0.005|5755.123
30.7|0.023|5822.936
58.1|0.006|5729.185
60.0|0.004|5729.220
51.0|0.007|5811.250
57.9|0.016|5777.781
58.5|0.006|5781.463
59.8|0.005|5781.498
57.8|0.005|5782.045
60.1|0.004|5782.080
60.0|0.005|5783.229
59.6|0.005|5783.264
51.8|0.020|5750.278
58.6|0.006|5751.242
60.2|0.004|5752.897
60.1|0.005|5753.973
60.4|0.005|5755.988
59.9|0.005|5756.895
59.4|0.005|5757.193
60.3|0.004|5757.604
60.0|0.004|5757.775
60.0|0.004|5759.720
60.0|0.005|5759.997
60.4|0.005|5760.426
60.0|0.004|5760.598
59.4|0.005|5764.598
59.9|0.005|5764.770
40.0|0.015|5733.502
59.2|0.005|5733.714
60.1|0.005|5735.315
60.3|0.019|5775.727
58.5|0.005|5776.273
49.4|0.005|5815.468
57.5|0.011|5747.416
59.4|0.015|5747.630
58.8|0.006|5747.762
60.0|0.004|5747.797
55.5|0.008|5800.949
56.8|0.008|5800.984
60.2|0.006|5801.531
60.3|0.005|5801.566
60.0|0.005|5802.715
48.7|0.023|5797.125
58.3|0.005|5793.053
56.6|0.019|5780.521
51.3|0.022|5815.466
56.6|0.016|5816.055
58.5|0.005|5813.855
59.8|0.004|5810.239
60.1|0.005|5810.411
60.1|0.004|5810.821
60.3|0.004|5806.845
60.3|0.005|5750.660
56.0|0.007|5800.023
52.0|0.007|5802.868
59.6|0.005|5803.040
50.0|0.023|5815.185
58.4|0.005|5815.396
60.0|0.005|5815.807
50.3|0.008|5774.233
56.8|0.008|5796.861
49.3|0.008|5797.073
59.8|0.007|5797.483
59.9|0.005|5797.655
49.8|0.024|5772.407
58.2|0.005|5772.619
60.1|0.004|5773.029
60.4|0.004|5773.201
57.5|0.018|5757.172
52.7|0.007|5790.765
59.9|0.004|5790.958
53.6|0.006|5828.021
59.8|0.005|5825.426
46.6|0.005|5788.836
55.0|0.019|5811.041
58.4|0.017|5812.130
59.9|0.017|5812.302
60.2|0.017|5812.712
59.4|0.005|5812.884
56.9|0.006|5780.821
59.9|0.005|5781.033
55.8|0.006|5781.443
60.0|0.005|5781.615
60.3|0.005|5786.473
60.1|0.005|5786.645
60.4|0.005|5787.055
59.3|0.005|5787.227
60.2|0.005|5788.238
60.0|0.004|5788.410
37.5|0.022|5816.780
58.8|0.016|5816.992
58.1|0.017|5793.863
53.2|0.008|5794.075
59.6|0.004|5865.913
60.2|0.004|5866.085
59.9|0.004|5853.776
60.2|0.005|5801.608
59.9|0.007|5805.019
59.5|0.004|5810.039
60.3|0.004|5812.750
60.0|0.003|5812.922
59.8|0.004|5813.332
59.9|0.014|5772.108
56.3|0.008|5774.038
58.7|0.010|5774.606
60.7|0.011|5774.642
60.3|0.016|5783.049
60.4|0.016|5734.008
60.2|0.016|5734.576
57.6|0.010|5735.512
38.8|0.025|5713.993
53.7|0.011|6119.252
59.9|0.005|6121.492
58.7|0.007|5816.613
59.7|0.004|5893.420
60.1|0.004|5899.019
60.0|0.016|5883.608
58.9|0.005|5883.662
40.9|0.013|5929.503
59.0|0.005|5929.663
54.1|0.011|5847.489
51.4|0.009|5847.703
59.6|0.004|5848.785
60.1|0.004|5848.945
60.1|0.004|5850.157
59.9|0.004|5852.036
34.2|0.019|5822.180
58.9|0.016|5822.358
60.1|0.015|5822.905
60.3|0.015|5822.940
59.8|0.018|5871.340
48.3|0.010|5821.337
59.6|0.005|5821.924
45.8|0.004|5867.444
58.0|0.005|5845.678
56.1|0.006|5890.203
59.7|0.005|5890.750
60.2|0.005|5890.785
59.8|0.005|5891.934
60.2|0.004|5891.969
60.1|0.004|5892.516
56.5|0.019|5854.485
58.7|0.005|5857.069
59.6|0.004|5857.104
58.8|0.005|5860.160
60.0|0.004|5860.195
51.0|0.011|5871.572
54.5|0.006|5872.103
59.7|0.005|5872.671
60.2|0.004|5872.706
52.4|0.007|5859.468
55.4|0.006|5864.311
48.2|0.009|5864.897
59.7|0.004|5864.933
60.2|0.014|5869.985
60.0|0.015|5870.021
60.2|0.015|5870.567
57.1|0.016|5841.222
56.3|0.006|5841.559
60.1|0.005|5841.969
59.8|0.004|5842.141
60.2|0.004|5843.047
60.2|0.004|5843.324
53.9|0.019|5850.937
58.7|0.005|5852.918
59.9|0.004|5855.200
60.2|0.004|5855.497
60.2|0.004|5855.907
60.0|0.004|5856.079
60.3|0.004|5857.091
48.7|0.004|5866.378
44.7|0.010|5847.956
59.2|0.004|5848.168
60.0|0.004|5851.747
60.2|0.004|5851.919
60.3|0.004|5852.329
38.5|0.021|5901.554
58.7|0.005|5893.659
59.9|0.004|5893.831
60.2|0.004|5894.241
50.8|0.008|5836.845
59.7|0.005|5837.934
39.4|0.013|5833.102
57.8|0.010|5818.784
54.4|0.016|5819.156
58.7|0.004|5820.227
60.1|0.003|5820.398
60.1|0.006|5820.809
60.2|0.004|5820.980
59.9|0.004|5824.438
60.4|0.024|5793.315
58.6|0.005|5793.744
60.0|0.004|5793.938
59.8|0.005|5797.517
60.2|0.004|5797.688
60.2|0.005|5798.099
56.0|0.018|5811.108
58.7|0.005|5811.445
60.1|0.004|5811.855
60.1|0.006|5812.027
60.0|0.014|5812.934
60.0|0.014|5814.548
60.1|0.014|5815.623
60.2|0.014|5817.639
59.8|0.014|5818.650
60.1|0.014|5818.822
60.2|0.014|5819.251
59.9|0.014|5819.423
60.1|0.014|5820.453
59.8|0.014|5820.625
60.2|0.014|5821.035
60.2|0.014|5821.226
59.9|0.014|5825.207
60.2|0.014|5825.397
59.8|0.014|5825.826
60.3|0.013|5825.998
60.2|0.013|5827.028
59.8|0.014|5827.200
59.9|0.014|5827.629
60.0|0.014|5827.801
60.2|0.014|5828.831
60.1|0.014|5829.003
60.1|0.014|5831.304
